source,source_id,name_vi,name_en,category,category_en,nang_luong_kcal,chat_dam_g,chat_beo_g,chat_bot_duong_g,vitamin_a_mcg,beta_carotene_mcg,vitamin_c_mg,calcium_mg,iron_mg,zinc_mg,sodium_mg,cholesterol_mg,magnesium_mg,transfat_mg,canonical_name_en,alias_vi,source_priority,match_type,confidence_score,canonical_key,is_estimated,tags
VDD,7113003,"Thịt vịt, lườn, hấp","Duck meat, pointrine, steamed",Thịt và sản phẩm chế biến,Meat and processed products,163.0,27.57,5.9,0.0,22.22,0.0,4.31,4.17,6.26,1.03,79.17,106.94,30.56,0.0,"Duck meat, pointrine, steamed","Thịt vịt, lườn, hấp",1,crawled,1.0,duck_meat_pointrine_steamed,False,"allergen_duck,clean_protein,role_protein"
VDD,7114002,"Thịt vịt, đùi, luộc","Duck meat, thigh, boiled",Thịt và sản phẩm chế biến,Meat and processed products,267.0,17.8,21.8,0.0,270.0,0.0,2.8,13.0,1.8,1.36,63.0,76.0,0.0,0.0,"Duck meat, thigh, boiled","Thịt vịt, đùi, luộc",1,crawled,1.0,duck_meat_thigh_boiled,False,"allergen_duck,clean_protein,role_protein"
VDD,7115003,"Thịt vịt, cánh, hấp","Duck meat, wing, steamed",Thịt và sản phẩm chế biến,Meat and processed products,261.0,26.51,17.26,0.0,9.58,0.0,0.0,26.81,1.49,1.31,0.0,0.0,0.0,0.0,"Duck meat, wing, steamed","Thịt vịt, cánh, hấp",1,crawled,1.0,duck_meat_wing_steamed,False,"allergen_duck,clean_protein,role_protein"
VDD,7118002,"Mọc, từ thịt lợn, nấu canh",Pork mince lean and fat meat ball shaped boiled,Thịt và sản phẩm chế biến,Meat and processed products,286.0,14.4,22.2,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pork mince lean and fat meat ball shaped boiled,"Mọc, từ thịt lợn, nấu canh",1,crawled,1.0,pork_mince_lean_and_fat_meat_ball_shaped_boiled,False,"allergen_pork,clean_protein,role_protein"
VDD,7120,Xương cục,,Thịt và sản phẩm chế biến,Meat and processed products,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Xương cục,1,crawled,1.0,xuong_cuc,False,
VDD,7123002,"Tiết ngan, luộc","Blood, muscovy duck,  boiled",Thịt và sản phẩm chế biến,Meat and processed products,50.0,12.17,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Blood, muscovy duck,  boiled","Tiết ngan, luộc",1,crawled,1.0,blood_muscovy_duck_boiled,False,"allergen_duck,clean_protein,is_blood,role_protein"
VDD,7132,Nước hầm xương lợn,,Thịt và sản phẩm chế biến,Meat and processed products,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Nước hầm xương lợn,1,crawled,1.0,nuoc_ham_xuong_lon,False,allergen_pork
VDD,7140,Nước canh,,Thịt và sản phẩm chế biến,Meat and processed products,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Nước canh,1,crawled,1.0,nuoc_canh,False,
VDD,7141,Nước dùng,,Thịt và sản phẩm chế biến,Meat and processed products,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Nước dùng,1,crawled,1.0,nuoc_dung,False,
VDD,7142,Thịt xá xíu,,Thịt và sản phẩm chế biến,Meat and processed products,189.0,26.37,9.23,0.0,1.39,0.0,0.0,30.0,0.85,3.01,0.0,0.0,0.0,0.0,,Thịt xá xíu,1,crawled,1.0,thit_xa_xiu,False,
VDD,7143,Xúc xích bò,,Thịt và sản phẩm chế biến,Meat and processed products,178.0,10.2,8.83,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Xúc xích bò,1,crawled,1.0,xuc_xich_bo,False,"allergen_beef,allergen_pork,is_processed,role_protein"
VDD,7144,Tiết gà,,Thịt và sản phẩm chế biến,Meat and processed products,25.0,5.7,0.1,0.2,25.83,0.0,0.0,7.0,20.4,0.0,0.0,0.0,0.0,0.0,,Tiết gà,1,crawled,1.0,tiet_ga,False,"allergen_chicken,is_blood,role_protein"
VDD,7145,Tiết dê,,Thịt và sản phẩm chế biến,Meat and processed products,25.0,5.7,0.1,0.2,25.83,0.0,0.0,7.0,20.4,0.0,0.0,0.0,0.0,0.0,,Tiết dê,1,crawled,1.0,tiet_de,False,is_blood
VDD,8001,"Cá bống, tươi","Fish, goby, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,70.0,15.8,0.8,0.0,0.0,0.0,0.0,51.0,0.9,0.0,0.0,0.0,0.0,0.0,"Fish, goby, raw","Cá bống, tươi",1,crawled,1.0,fish_goby_raw,False,"allergen_seafood,role_protein"
VDD,8002,"Cá chày, tươi","Fish, barbel chub, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,113.0,20.1,3.6,0.0,0.0,0.0,0.0,62.8,0.2,0.0,0.0,0.0,0.0,0.0,"Fish, barbel chub, raw","Cá chày, tươi",1,crawled,1.0,fish_barbel_chub_raw,False,"allergen_seafood,role_protein"
VDD,8003,"Cá chép, tươi","Fish, carp, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,96.0,16.0,3.6,0.0,181.0,0.0,0.0,17.0,0.9,1.48,49.0,0.0,30.0,0.0,"Fish, carp, raw","Cá chép, tươi",1,crawled,1.0,fish_carp_raw,False,"allergen_seafood,role_protein"
VDD,8004,"Cá dưa, tươi","Fissh, daggertooth pike conger, raw ",Thủy sản và sản phẩm chế biến,Seafood and processed products,115.0,17.6,5.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fissh, daggertooth pike conger, raw ","Cá dưa, tươi",1,crawled,1.0,fissh_daggertooth_pike_conger_raw,False,"allergen_seafood,role_protein"
VDD,8005,"Cá dầu, tươi",,Thủy sản và sản phẩm chế biến,Seafood and processed products,96.0,18.9,2.3,0.0,0.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Cá dầu, tươi",1,crawled,1.0,ca_dau_tuoi,False,"allergen_seafood,role_protein"
VDD,8006,"Cá diếc, tươi","Fissh, mullet, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,87.0,17.7,1.8,0.0,120.0,0.0,0.0,70.0,0.8,0.0,35.0,0.0,53.0,0.0,"Fissh, mullet, raw","Cá diếc, tươi",1,crawled,1.0,fissh_mullet_raw,False,"allergen_seafood,role_protein"
VDD,8007,"Cá đao, tươi","Fish, sawfish, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,94.0,18.3,2.3,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fish, sawfish, raw","Cá đao, tươi",1,crawled,1.0,fish_sawfish_raw,False,"allergen_seafood,role_protein"
VDD,8008,"Cá đé, tươi","Fish, chinese herring or slender shad, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,83.0,18.7,0.9,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fish, chinese herring or slender shad, raw","Cá đé, tươi",1,crawled,1.0,fish_chinese_herring_or_slender_shad_raw,False,"allergen_seafood,role_protein"
VDD,8009,"Cá đối, tươi","Fish, flathead grey mullet, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,108.0,19.5,3.3,0.0,45.0,0.0,0.0,21.0,1.0,0.52,65.0,0.0,29.0,0.0,"Fish, flathead grey mullet, raw","Cá đối, tươi",1,crawled,1.0,fish_flathead_grey_mullet_raw,False,"allergen_seafood,role_protein"
VDD,8010,"Cá đồng tiền, tươi","Fish, goby, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,98.0,20.1,2.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fish, goby, raw","Cá đồng tiền, tươi",1,crawled,1.0,fish_goby_raw,False,"allergen_seafood,role_protein"
VDD,8011,"Cá hồi, tươi","Fish, salmon, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,136.0,22.0,5.3,0.0,30.0,0.0,0.0,13.0,1.1,0.41,46.0,0.0,31.0,0.0,"Fish, salmon, raw","Cá hồi, tươi",1,crawled,1.0,fish_salmon_raw,False,"allergen_seafood,clean_protein,role_protein"
VDD,8012,"Cá khô (chim, thu, nụ, đé), sống","Fish, mix variety, dried",Thủy sản và sản phẩm chế biến,Seafood and processed products,208.0,43.3,3.9,0.0,0.0,0.0,0.0,120.0,0.9,0.0,0.0,0.0,0.0,0.0,"Fish, mix variety, dried","Cá khô (chim, thu, nụ, đé), sống",1,crawled,1.0,fish_mix_variety_dried,False,"allergen_seafood,is_dried,role_protein"
VDD,8013,"Cá lác, tươi",,Thủy sản và sản phẩm chế biến,Seafood and processed products,71.0,16.7,0.5,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Cá lác, tươi",1,crawled,1.0,ca_lac_tuoi,False,"allergen_seafood,role_protein"
VDD,8013002,"Cá lác, luộc","Seafish, Thac lac fish, boiled",Thủy sản và sản phẩm chế biến,Seafood and processed products,86.0,20.12,0.6,0.0,0.0,0.0,0.0,96.39,0.0,0.0,0.0,0.0,0.0,0.0,"Seafish, Thac lac fish, boiled","Cá lác, luộc",1,crawled,1.0,seafish_thac_lac_fish_boiled,False,"allergen_seafood,role_protein"
VDD,8013008,"Cá lác, chiên giòn","Seafish, Thac lac fish, shallow fried",Thủy sản và sản phẩm chế biến,Seafood and processed products,94.0,21.97,0.66,0.0,0.0,0.0,0.0,105.26,0.0,0.0,0.0,0.0,0.0,0.0,"Seafish, Thac lac fish, shallow fried","Cá lác, chiên giòn",1,crawled,1.0,seafish_thac_lac_fish_shallow_fried,False,"allergen_seafood,role_protein"
VDD,8014,"Cá mè, tươi","Fish, silver carp, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,144.0,15.4,9.1,0.0,0.0,0.0,0.0,52.0,0.0,0.0,31.0,0.0,39.0,0.0,"Fish, silver carp, raw","Cá mè, tươi",1,crawled,1.0,fish_silver_carp_raw,False,"allergen_seafood,role_protein"
VDD,8015,"Cá mòi (cá sardin), tươi","Fish, sardin, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,124.0,17.5,6.0,0.0,20.0,0.0,0.0,80.0,3.0,0.0,100.0,0.0,24.0,0.0,"Fish, sardin, raw","Cá mòi (cá sardin), tươi",1,crawled,1.0,fish_sardin_raw,False,"allergen_seafood,role_protein"
VDD,8016,"Cá mỡ, tươi",,Thủy sản và sản phẩm chế biến,Seafood and processed products,151.0,16.8,9.3,0.0,30.0,0.0,0.0,42.0,1.4,0.0,0.0,0.0,0.0,0.0,,"Cá mỡ, tươi",1,crawled,1.0,ca_mo_tuoi,False,"allergen_seafood,role_protein"
VDD,8017,"Cá mối, tươi","Fish, lizardfish, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,116.0,22.1,3.1,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fish, lizardfish, raw","Cá mối, tươi",1,crawled,1.0,fish_lizardfish_raw,False,"allergen_seafood,role_protein"
VDD,8018,"Cá nạc, tươi",,Thủy sản và sản phẩm chế biến,Seafood and processed products,80.0,17.5,1.1,0.0,0.0,0.0,0.0,42.0,1.4,0.0,0.0,0.0,0.0,0.0,,"Cá nạc, tươi",1,crawled,1.0,ca_nac_tuoi,False,"allergen_seafood,role_protein"
VDD,8019,"Cá ngừ, tươi","Fish, tuna, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,87.0,21.0,0.3,0.0,5.0,0.0,1.0,44.0,1.0,0.52,78.0,0.0,50.0,0.0,"Fish, tuna, raw","Cá ngừ, tươi",1,crawled,1.0,fish_tuna_raw,False,"allergen_seafood,clean_protein,role_protein"
VDD,8020,"Cá nục, tươi","Fish, anchovy, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,111.0,20.2,3.3,0.0,15.0,0.0,0.0,85.0,3.25,1.72,104.0,0.0,41.0,0.0,"Fish, anchovy, raw","Cá nục, tươi",1,crawled,1.0,fish_anchovy_raw,False,"allergen_seafood,role_protein"
VDD,8020002,"Cá nục, luộc","Seafish, Anchovy, boiled",Thủy sản và sản phẩm chế biến,Seafood and processed products,133.0,24.34,3.98,0.0,18.07,0.0,0.0,102.41,3.92,2.07,125.3,72.29,49.4,0.0,"Seafish, Anchovy, boiled","Cá nục, luộc",1,crawled,1.0,seafish_anchovy_boiled,False,"allergen_seafood,role_protein"
VDD,8020014,"Cá nục, nướng","Seafish, Anchovy, grilled",Thủy sản và sản phẩm chế biến,Seafood and processed products,138.0,25.25,4.13,0.0,18.75,0.0,0.0,106.25,4.06,2.15,130.0,75.0,51.25,0.0,"Seafish, Anchovy, grilled","Cá nục, nướng",1,crawled,1.0,seafish_anchovy_grilled,False,"allergen_seafood,role_protein"
VDD,8021,"Cá phèn, tươi","Fish, goatfishes, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,104.0,15.9,4.5,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fish, goatfishes, raw","Cá phèn, tươi",1,crawled,1.0,fish_goatfishes_raw,False,"allergen_seafood,role_protein"
VDD,8022,"Cá quả, tươi","Fish, snakehead fish, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,97.0,18.2,2.7,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fish, snakehead fish, raw","Cá quả, tươi",1,crawled,1.0,fish_snakehead_fish_raw,False,"allergen_seafood,role_fiber,role_protein"
VDD,8023,"Cá rô đồng, tươi","Fish, climbing perch, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,126.0,19.1,5.5,0.0,0.0,0.0,0.0,26.4,0.25,0.0,0.0,0.0,0.0,0.0,"Fish, climbing perch, raw","Cá rô đồng, tươi",1,crawled,1.0,fish_climbing_perch_raw,False,"allergen_seafood,role_protein"
VDD,8024,"Cá rô phi, tươi","Fish, tilapia, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,100.0,19.7,2.3,0.0,0.0,0.0,0.0,49.7,0.53,0.0,0.0,0.0,0.0,0.0,"Fish, tilapia, raw","Cá rô phi, tươi",1,crawled,1.0,fish_tilapia_raw,False,"allergen_seafood,role_protein"
VDD,8024008,"Cá rô phi, chiên giòn",,Thủy sản và sản phẩm chế biến,Seafood and processed products,131.0,25.92,3.03,0.0,0.0,0.0,0.0,65.39,0.7,0.0,0.0,0.0,0.0,0.0,,"Cá rô phi, chiên giòn",1,crawled,1.0,ca_ro_phi_chien_gion,False,"allergen_seafood,role_protein"
VDD,8025,"Cá thờn bơn, tươi","Fish, flatfishes, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,73.0,17.4,0.4,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fish, flatfishes, raw","Cá thờn bơn, tươi",1,crawled,1.0,fish_flatfishes_raw,False,"allergen_seafood,role_protein"
VDD,8026,"Cá thu, tươi","Fish, mackerel, kingfish, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,166.0,18.2,10.3,0.0,10.0,0.0,0.0,50.0,1.3,0.0,110.0,0.0,35.0,0.0,"Fish, mackerel, kingfish, raw","Cá thu, tươi",1,crawled,1.0,fish_mackerel_kingfish_raw,False,"allergen_seafood,role_protein"
VDD,8027,"Cá thu đao, tươi","Fish, pacific saury, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,156.0,20.0,8.4,0.0,35.0,0.0,0.0,22.0,3.0,0.67,86.0,0.0,28.0,0.0,"Fish, pacific saury, raw","Cá thu đao, tươi",1,crawled,1.0,fish_pacific_saury_raw,False,"allergen_seafood,role_protein"
VDD,8028,"Cá trạch, tươi","Fish, spiny eels, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,110.0,20.4,3.2,0.0,0.0,0.0,0.0,108.9,0.2,0.0,0.0,0.0,0.0,0.0,"Fish, spiny eels, raw","Cá trạch, tươi",1,crawled,1.0,fish_spiny_eels_raw,False,"allergen_seafood,role_protein"
VDD,8029,"Cá trắm cỏ, tươi","Fish, grass carp, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,91.0,17.0,2.6,0.0,0.0,0.0,0.0,56.6,0.1,0.0,26.0,0.0,34.0,0.0,"Fish, grass carp, raw","Cá trắm cỏ, tươi",1,crawled,1.0,fish_grass_carp_raw,False,"allergen_seafood,role_protein"
VDD,8030,"Cá trê, tươi","Fish, catfish, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,173.0,16.5,11.9,0.0,93.33,0.0,0.0,20.0,1.0,0.74,53.0,0.0,23.0,0.0,"Fish, catfish, raw","Cá trê, tươi",1,crawled,1.0,fish_catfish_raw,False,"allergen_seafood,role_protein"
VDD,8031,"Cá trích, tươi","Fish, herring, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,166.0,17.7,10.6,0.0,20.0,0.0,0.0,64.0,2.8,0.53,160.0,0.0,32.0,0.0,"Fish, herring, raw","Cá trích, tươi",1,crawled,1.0,fish_herring_raw,False,"allergen_seafood,role_protein"
VDD,8032,"Cá trôi, tươi ","Fish, mrigal carp, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,127.0,18.8,5.7,0.0,0.0,0.0,0.0,76.2,1.24,0.0,14.0,0.0,35.0,0.0,"Fish, mrigal carp, raw","Cá trôi, tươi ",1,crawled,1.0,fish_mrigal_carp_raw,False,"allergen_seafood,role_protein"
VDD,8033,"Cua bể, tươi","Crab, sea water, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,103.0,17.5,0.6,7.0,35.8,0.0,0.0,141.0,3.8,1.4,316.0,0.0,48.0,0.0,"Crab, sea water, raw","Cua bể, tươi",1,crawled,1.0,crab_sea_water_raw,False,"allergen_seafood,clean_protein,role_protein"
VDD,8034,"Cua đồng, tươi","Crab, fresh water, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,87.0,12.3,3.3,2.0,210.0,0.0,0.0,826.0,1.4,0.0,1484.0,0.0,154.0,0.0,"Crab, fresh water, raw","Cua đồng, tươi",1,crawled,1.0,crab_fresh_water_raw,False,"allergen_seafood,clean_protein,role_protein"
VDD,8035,"Cua ghẹ, tươi","Crab, flower crab, blue crab, or sand crab, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,54.0,11.9,0.7,0.0,2.0,0.0,0.0,89.0,0.74,3.54,293.0,0.0,34.0,0.0,"Crab, flower crab, blue crab, or sand crab, raw","Cua ghẹ, tươi",1,crawled,1.0,crab_flower_crab_blue_crab_or_sand_crab_raw,False,"allergen_seafood,clean_protein,role_protein"
VDD,8036,"Hải sâm, tươi","Sea slug, sea cucumber, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,90.0,21.5,0.3,0.2,101.67,0.0,0.0,118.0,1.4,0.0,0.0,0.0,0.0,0.0,"Sea slug, sea cucumber, raw","Hải sâm, tươi",1,crawled,1.0,sea_slug_sea_cucumber_raw,False,
VDD,8037,"Hến, tươi","Clam, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,45.0,4.5,0.7,5.1,0.0,0.0,0.0,144.0,1.6,0.0,86.0,0.0,91.0,0.0,"Clam, raw","Hến, tươi",1,crawled,1.0,clam_raw,False,allergen_seafood
VDD,8038,"Lươn, tươi","Fish, eel, mixed species, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,130.0,18.4,1.5,10.7,1800.0,0.0,0.0,35.0,1.0,1.62,51.0,0.0,20.0,0.0,"Fish, eel, mixed species, raw","Lươn, tươi",1,crawled,1.0,fish_eel_mixed_species_raw,False,"allergen_seafood,role_protein"
VDD,8039,"Mực khô, sống","Squid, dried, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,291.0,60.1,4.5,2.5,0.0,0.0,0.0,27.0,5.6,0.0,445.0,0.0,269.0,0.0,"Squid, dried, raw","Mực khô, sống",1,crawled,1.0,squid_dried_raw,False,"allergen_seafood,is_dried"
VDD,8040,"Mực, tươi","Squid, fresh, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,73.0,16.3,0.9,0.0,10.0,0.0,4.7,14.0,0.6,0.7,44.0,0.0,33.0,0.0,"Squid, fresh, raw","Mực, tươi",1,crawled,1.0,squid_fresh_raw,False,allergen_seafood
VDD,8040003,"Mực tươi, hấp","Cuttle fish squid, steamed",Thủy sản và sản phẩm chế biến,Seafood and processed products,115.0,25.47,1.41,0.0,15.63,0.0,7.34,21.88,0.94,1.09,68.75,364.06,51.56,0.0,"Cuttle fish squid, steamed","Mực tươi, hấp",1,crawled,1.0,cuttle_fish_squid_steamed,False,"allergen_seafood,role_protein"
VDD,8040014,"Mực tươi, nướng","Cuttle fish squid, grilled",Thủy sản và sản phẩm chế biến,Seafood and processed products,115.0,25.47,1.41,0.0,15.63,0.0,7.34,21.88,0.94,1.09,68.75,364.06,51.56,0.0,"Cuttle fish squid, grilled","Mực tươi, nướng",1,crawled,1.0,cuttle_fish_squid_grilled,False,"allergen_seafood,role_protein"
VDD,8041,"Ốc bươu, tươi","Snail, medium - size, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,84.0,11.1,0.7,8.3,0.0,0.0,0.0,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,"Snail, medium - size, raw","Ốc bươu, tươi",1,crawled,1.0,snail_medium_size_raw,False,allergen_seafood
VDD,8041002,"Ốc bươu, luộc","Snail, bươu, boiled",Thủy sản và sản phẩm chế biến,Seafood and processed products,336.0,44.4,2.8,33.2,0.0,0.0,0.0,5240.0,0.0,0.0,0.0,0.0,0.0,0.0,"Snail, bươu, boiled","Ốc bươu, luộc",1,crawled,1.0,snail_buou_boiled,False,allergen_seafood
VDD,8042,"Ốc đá, tươi","Snail, marble snail, Chinese mysterysnail, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,63.0,11.2,0.3,3.9,0.0,0.0,0.0,1660.0,0.0,0.0,0.0,0.0,0.0,0.0,"Snail, marble snail, Chinese mysterysnail, raw","Ốc đá, tươi",1,crawled,1.0,snail_marble_snail_chinese_mysterysnail_raw,False,allergen_seafood
VDD,8043,"Ốc nhồi, tươi","Snail, large size, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,84.0,11.9,0.7,7.6,0.0,0.0,0.0,11.0,0.0,1.1,0.0,0.0,0.0,0.0,"Snail, large size, raw","Ốc nhồi, tươi",1,crawled,1.0,snail_large_size_raw,False,allergen_seafood
VDD,8043003,"Ốc nhồi, hấp","Snail, nhồi , steamed",Thủy sản và sản phẩm chế biến,Seafood and processed products,337.0,47.6,2.8,30.4,0.0,0.0,0.0,44.0,0.0,4.4,0.0,0.0,0.0,0.0,"Snail, nhồi , steamed","Ốc nhồi, hấp",1,crawled,1.0,snail_nhoi_steamed,False,allergen_seafood
VDD,8044,"Ốc vặn, raw","Snail, helix, raw",Thủy sản và sản phẩm chế biến,Seafood and processed products,72.0,12.2,0.7,4.3,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,"Snail, helix, raw","Ốc vặn, raw",1,crawled,1.0,snail_helix_raw,False,allergen_seafood
VDD,8044002,"Ốc vặn, luộc","Snail, Helix, boiled",Thủy sản và sản phẩm chế biến,Seafood and processed products,289.0,48.8,2.8,17.2,0.0,0.0,0.0,40.0,0.0,4.0,0.0,0.0,0.0,0.0,"Snail, Helix, boiled","Ốc vặn, luộc",1,crawled,1.0,snail_helix_boiled,False,allergen_seafood
VDD,8044003,"Ốc vặn, hấp","Snail, Helix, steamed",Thủy sản và sản phẩm chế biến,Seafood and processed products,289.0,48.8,2.8,17.2,0.0,0.0,0.0,40.0,0.0,4.0,0.0,0.0,0.0,0.0,"Snail, Helix, steamed","Ốc vặn, hấp",1,crawled,1.0,snail_helix_steamed,False,allergen_seafood
VDD,8044014,"Ốc vặn, nướng","Snail, Helix, grilled",Thủy sản và sản phẩm chế biến,Seafood and processed products,289.0,48.8,2.8,17.2,0.0,0.0,0.0,40.0,0.0,4.0,0.0,0.0,0.0,0.0,"Snail, Helix, grilled","Ốc vặn, nướng",1,crawled,1.0,snail_helix_grilled,False,allergen_seafood
VDD,8045,"Rạm, muối, đồ","Crab, sea water, small size, steamed",Thủy sản và sản phẩm chế biến,Seafood and processed products,83.0,14.2,2.9,0.0,0.0,0.0,0.0,4820.0,0.0,0.0,0.0,0.0,0.0,0.0,"Crab, sea water, small size, steamed","Rạm, muối, đồ",1,crawled,1.0,crab_sea_water_small_size_steamed,False,"allergen_seafood,clean_protein,role_protein"
